"year","quarter","state.fips","teen.emp.rate","min.wage"
1993,2,22,0.3273,4.25
1993,3,22,0.331,4.25
1993,4,22,0.2802,4.25
1994,1,22,0.346,4.25
1994,2,22,0.3139,4.25
1994,3,22,0.3731,4.25
1994,4,22,0.3229,4.25
1995,1,22,0.3416,4.25
1995,2,22,0.3367,4.25
1995,3,22,0.3386,4.25
1995,4,22,0.3495,4.25
1996,1,22,0.3432,4.25
1996,2,22,0.3304,4.25
1996,3,22,0.4085,4.25
1996,4,22,0.3155,4.75
1997,1,22,0.2899,4.75
1997,2,22,0.3117,4.75
1997,3,22,0.3093,4.88
1997,4,22,0.3264,5.15
1998,1,22,0.3248,5.15
1998,2,22,0.3436,5.15
1998,3,22,0.3529,5.15
1998,4,22,0.3211,5.15
1999,1,22,0.3222,5.15
1999,2,22,0.2988,5.15
1999,3,22,0.3574,5.15
1999,4,22,0.379,5.15
2000,1,22,0.3263,5.15
2000,2,22,0.3813,5.15
2000,3,22,0.4152,5.15
2000,4,22,0.3231,5.15
2001,1,22,0.3093,5.15
2001,2,22,0.3282,5.15
2001,3,22,0.3311,5.15
2001,4,22,0.2449,5.15
2002,1,22,0.299,5.15
2002,2,22,0.3603,5.15
2002,3,22,0.3436,5.15
2002,4,22,0.2887,5.15
2003,1,22,0.2716,5.15
2003,2,22,0.2817,5.15
2003,3,22,0.2663,5.15
2003,4,22,0.2567,5.15
2004,1,22,0.1903,5.15
2004,2,22,0.2369,5.15
2004,3,22,0.3121,5.15
2004,4,22,0.3778,5.15
2005,1,22,0.3356,5.15
2005,2,22,0.3289,5.15
2005,3,22,0.3687,5.15
2005,4,22,0.3495,5.15
2006,1,22,0.3743,5.15
2006,2,22,0.3583,5.15
2006,3,22,0.3773,5.15
2006,4,22,0.3021,5.15
2007,1,22,0.3804,5.15
2007,2,22,0.2834,5.15
2007,3,22,0.2499,5.68
2007,4,22,0.2964,5.85
2008,1,22,0.2387,5.85
2008,2,22,0.3387,5.85
2008,3,22,0.2973,6.38
2008,4,22,0.2457,6.55
2009,1,22,0.2836,6.55
2009,2,22,0.2979,6.55
2009,3,22,0.2304,7.07
2009,4,22,0.2658,7.25
2010,1,22,0.2739,7.25
2010,2,22,0.2203,7.25
2010,3,22,0.2227,7.25
2010,4,22,0.2446,7.25
2011,1,22,0.2403,7.25
2011,2,22,0.2033,7.25
2011,3,22,0.2509,7.25
2011,4,22,0.221,7.25
2012,1,22,0.1617,7.25
2012,2,22,0.2304,7.25
2012,3,22,0.1789,7.25
2012,4,22,0.2207,7.25
2013,1,22,0.2505,7.25
2013,2,22,0.2291,7.25
2013,3,22,0.2675,7.25
2013,4,22,0.2574,7.25
2014,1,22,0.223,7.25
2014,2,22,0.2291,7.25
2014,3,22,0.302,7.25
2014,4,22,0.2969,7.25
2015,1,22,0.303,7.25
2015,2,22,0.3155,7.25
2015,3,22,0.3047,7.25
2015,4,22,0.2002,7.25
2016,1,22,0.239,7.25
2016,2,22,0.2887,7.25
2016,3,22,0.2527,7.25
2016,4,22,0.1844,7.25
2017,1,22,0.1756,7.25
2017,2,22,0.2469,7.25
2017,3,22,0.2745,7.25
2017,4,22,0.2844,7.25
2018,1,22,0.2327,7.25
2018,2,22,0.2543,7.25
2018,3,22,0.275,7.25
2018,4,22,0.2297,7.25
2019,1,22,0.2287,7.25
2019,2,22,0.2535,7.25
2019,3,22,0.2652,7.25
2019,4,22,0.2722,7.25
1979,1,23,0.4216,2.9
1979,2,23,0.5121,2.9
1979,3,23,0.6435,2.9
1979,4,23,0.4164,2.9
1980,1,23,0.3697,3.1
1980,2,23,0.4964,3.1
1980,3,23,0.5982,3.1
1980,4,23,0.3951,3.1
1981,1,23,0.3564,3.35
1981,2,23,0.4527,3.35
1981,3,23,0.587,3.35
1981,4,23,0.443,3.35
1982,1,23,0.3446,3.35
1982,2,23,0.3855,3.35
1982,3,23,0.5689,3.35
1982,4,23,0.3833,3.35
1983,1,23,0.3395,3.35
1983,2,23,0.4795,3.35
1983,3,23,0.5832,3.35
1983,4,23,0.4018,3.35
1984,1,23,0.4043,3.35
1984,2,23,0.4669,3.35
1984,3,23,0.6217,3.35
1984,4,23,0.5064,3.35
1985,1,23,0.3956,3.45
1985,2,23,0.5026,3.45
1985,3,23,0.6154,3.45
1985,4,23,0.4438,3.45
1986,1,23,0.3893,3.55
1986,2,23,0.5278,3.55
1986,3,23,0.636,3.55
1986,4,23,0.4252,3.55
1987,1,23,0.3255,3.65
1987,2,23,0.5484,3.65
1987,3,23,0.6812,3.65
1987,4,23,0.5378,3.65
1988,1,23,0.4809,3.65
1988,2,23,0.5276,3.65
1988,3,23,0.6414,3.65
1988,4,23,0.5086,3.65
1989,1,23,0.4115,3.75
1989,2,23,0.4968,3.75
1989,3,23,0.5735,3.75
1989,4,23,0.4564,3.75
1990,1,23,0.4581,3.85
1990,2,23,0.4869,3.85
1990,3,23,0.6008,3.85
1990,4,23,0.4473,3.85
1991,1,23,0.4016,3.85
1991,2,23,0.4656,4.25
1991,3,23,0.6293,4.25
1991,4,23,0.4282,4.25
1992,1,23,0.3843,4.25
1992,2,23,0.4359,4.25
1992,3,23,0.5789,4.25
1992,4,23,0.4063,4.25
1993,1,23,0.399,4.25
1993,2,23,0.417,4.25
1993,3,23,0.5851,4.25
1993,4,23,0.3939,4.25
1994,1,23,0.3388,4.25
1994,2,23,0.4811,4.25
1994,3,23,0.5698,4.25
1994,4,23,0.3708,4.25
1995,1,23,0.442,4.25
1995,2,23,0.4891,4.25
1995,3,23,0.6387,4.25
1995,4,23,0.4463,4.25
1996,1,23,0.4716,4.25
1996,2,23,0.4587,4.25
1996,3,23,0.6082,4.25
1996,4,23,0.551,4.75
1997,1,23,0.4084,4.75
1997,2,23,0.5473,4.75
1997,3,23,0.6425,4.88
1997,4,23,0.408,5.15
1998,1,23,0.315,5.15
1998,2,23,0.5473,5.15
1998,3,23,0.6299,5.15
1998,4,23,0.4576,5.15
1999,1,23,0.4056,5.15
1999,2,23,0.4836,5.15
1999,3,23,0.596,5.15
1999,4,23,0.5629,5.15
2000,1,23,0.4267,5.15
2000,2,23,0.4707,5.15
2000,3,23,0.5905,5.15
2000,4,23,0.5261,5.15
2001,1,23,0.4516,5.15
2001,2,23,0.4714,5.15
2001,3,23,0.5538,5.15
2001,4,23,0.4305,5.15
2002,1,23,0.3992,5.75
2002,2,23,0.4863,5.75
2002,3,23,0.5,5.75
2002,4,23,0.434,5.75
2003,1,23,0.4393,6.25
2003,2,23,0.4397,6.25
2003,3,23,0.5569,6.25
2003,4,23,0.4226,6.25
2004,1,23,0.3835,6.25
2004,2,23,0.4494,6.25
2004,3,23,0.5563,6.25
2004,4,23,0.4249,6.35
2005,1,23,0.3816,6.35
2005,2,23,0.4102,6.35
2005,3,23,0.5648,6.35
2005,4,23,0.4123,6.5
2006,1,23,0.3667,6.5
2006,2,23,0.4879,6.5
2006,3,23,0.5336,6.5
2006,4,23,0.4406,6.75
2007,1,23,0.4469,6.75
2007,2,23,0.5009,6.75
2007,3,23,0.4665,6.75
2007,4,23,0.4011,7
2008,1,23,0.4552,7
2008,2,23,0.4462,7
2008,3,23,0.5143,7
2008,4,23,0.4053,7.25
2009,1,23,0.3242,7.25
2009,2,23,0.3382,7.25
2009,3,23,0.5003,7.25
2009,4,23,0.4132,7.5
2010,1,23,0.3297,7.5
2010,2,23,0.3679,7.5
2010,3,23,0.4934,7.5
2010,4,23,0.4019,7.5
2011,1,23,0.3058,7.5
2011,2,23,0.4144,7.5
2011,3,23,0.4903,7.5
2011,4,23,0.3305,7.5
2012,1,23,0.3137,7.5
2012,2,23,0.357,7.5
2012,3,23,0.4035,7.5
2012,4,23,0.381,7.5
2013,1,23,0.3278,7.5
2013,2,23,0.4542,7.5
2013,3,23,0.4892,7.5
2013,4,23,0.3528,7.5
2014,1,23,0.294,7.5
2014,2,23,0.3537,7.5
2014,3,23,0.5298,7.5
2014,4,23,0.3847,7.5
2015,1,23,0.3179,7.5
2015,2,23,0.3501,7.5
2015,3,23,0.502,7.5
2015,4,23,0.3307,7.5
2016,1,23,0.2606,7.5
2016,2,23,0.4174,7.5
2016,3,23,0.5768,7.5
2016,4,23,0.4004,7.5
2017,1,23,0.3701,9
2017,2,23,0.329,9
2017,3,23,0.4593,9
2017,4,23,0.3484,9
2018,1,23,0.3348,10
2018,2,23,0.3877,10
2018,3,23,0.546,10
2018,4,23,0.4378,10
2019,1,23,0.3329,11
2019,2,23,0.4352,11
2019,3,23,0.5916,11
2019,4,23,0.4545,11
1979,1,24,0.4988,2.9
1979,2,24,0.5293,2.9
1979,3,24,0.5795,2.9
1979,4,24,0.4893,2.9
1980,1,24,0.4934,3.1
1980,2,24,0.5367,3.1
1980,3,24,0.5591,3.1
1980,4,24,0.449,3.1
1981,1,24,0.4309,3.35
1981,2,24,0.4911,3.35
1981,3,24,0.5719,3.35
1981,4,24,0.3824,3.35
1982,1,24,0.3649,3.35
1982,2,24,0.4462,3.35
1982,3,24,0.5082,3.35
1982,4,24,0.3575,3.35
1983,1,24,0.3635,3.35
1983,2,24,0.4999,3.35
1983,3,24,0.5776,3.35
1983,4,24,0.444,3.35
1984,1,24,0.3958,3.35
1984,2,24,0.504,3.35
1984,3,24,0.533,3.35
1984,4,24,0.4684,3.35
1985,1,24,0.4232,3.35
1985,2,24,0.4594,3.35
1985,3,24,0.5212,3.35
1985,4,24,0.4541,3.35
1986,1,24,0.4789,3.35
1986,2,24,0.4812,3.35
1986,3,24,0.5166,3.35
1986,4,24,0.4854,3.35
1987,1,24,0.4143,3.35
1987,2,24,0.4895,3.35
1987,3,24,0.5905,3.35
1987,4,24,0.4807,3.35
1988,1,24,0.4184,3.35
1988,2,24,0.4998,3.35
1988,3,24,0.554,3.35
1988,4,24,0.4312,3.35
1989,1,24,0.4789,3.35
1989,2,24,0.5352,3.35
1989,3,24,0.5469,3.35
1989,4,24,0.5226,3.35
1990,1,24,0.502,3.35
1990,2,24,0.4423,3.8
1990,3,24,0.5343,3.8
1990,4,24,0.363,3.8
1991,1,24,0.2866,3.8
1991,2,24,0.3524,4.25
1991,3,24,0.4954,4.25
1991,4,24,0.4291,4.25
1992,1,24,0.4008,4.25
1992,2,24,0.3948,4.25
1992,3,24,0.3825,4.25
1992,4,24,0.3334,4.25
1993,1,24,0.3843,4.25
1993,2,24,0.3651,4.25
1993,3,24,0.4427,4.25
1993,4,24,0.3425,4.25
1994,1,24,0.3875,4.25
1994,2,24,0.4074,4.25
1994,3,24,0.5996,4.25
1994,4,24,0.45,4.25
1995,1,24,0.3589,4.25
1995,2,24,0.4621,4.25
1995,3,24,0.5521,4.25
1995,4,24,0.389,4.25
1996,1,24,0.3916,4.25
1996,2,24,0.4983,4.25
1996,3,24,0.5579,4.25
1996,4,24,0.412,4.75
1997,1,24,0.3739,4.75
1997,2,24,0.4361,4.75
1997,3,24,0.5683,4.88
1997,4,24,0.3559,5.15
1998,1,24,0.3144,5.15
1998,2,24,0.4668,5.15
1998,3,24,0.5736,5.15
1998,4,24,0.4094,5.15
1999,1,24,0.3742,5.15
1999,2,24,0.4624,5.15
1999,3,24,0.5653,5.15
1999,4,24,0.5128,5.15
2000,1,24,0.3927,5.15
2000,2,24,0.4157,5.15
2000,3,24,0.5238,5.15
2000,4,24,0.4594,5.15
2001,1,24,0.4507,5.15
2001,2,24,0.4187,5.15
2001,3,24,0.5181,5.15
2001,4,24,0.3312,5.15
2002,1,24,0.3388,5.15
2002,2,24,0.4393,5.15
2002,3,24,0.5325,5.15
2002,4,24,0.4258,5.15
2003,1,24,0.3581,5.15
2003,2,24,0.4042,5.15
2003,3,24,0.473,5.15
2003,4,24,0.327,5.15
2004,1,24,0.3749,5.15
2004,2,24,0.4049,5.15
2004,3,24,0.443,5.15
2004,4,24,0.3584,5.15
2005,1,24,0.3323,5.15
2005,2,24,0.3981,5.15
2005,3,24,0.4409,5.15
2005,4,24,0.352,5.15
2006,1,24,0.3625,5.15
2006,2,24,0.4133,5.15
2006,3,24,0.4967,5.15
2006,4,24,0.3601,5.15
2007,1,24,0.279,6.15
2007,2,24,0.2962,6.15
2007,3,24,0.4098,6.15
2007,4,24,0.3667,6.15
2008,1,24,0.3573,6.15
2008,2,24,0.3097,6.15
2008,3,24,0.3385,6.45
2008,4,24,0.3256,6.55
2009,1,24,0.2853,6.55
2009,2,24,0.3057,6.55
2009,3,24,0.3553,7.07
2009,4,24,0.264,7.25
2010,1,24,0.2534,7.25
2010,2,24,0.3355,7.25
2010,3,24,0.3267,7.25
2010,4,24,0.2884,7.25
2011,1,24,0.2661,7.25
2011,2,24,0.2617,7.25
2011,3,24,0.3345,7.25
2011,4,24,0.2958,7.25
2012,1,24,0.2254,7.25
2012,2,24,0.2786,7.25
2012,3,24,0.315,7.25
2012,4,24,0.3079,7.25
2013,1,24,0.2312,7.25
2013,2,24,0.2499,7.25
2013,3,24,0.2734,7.25
2013,4,24,0.2274,7.25
2014,1,24,0.2227,7.25
2014,2,24,0.2431,7.25
2014,3,24,0.2871,7.25
2014,4,24,0.1953,7.25
2015,1,24,0.2616,8
2015,2,24,0.3428,8
2015,3,24,0.2835,8.25
2015,4,24,0.2939,8.25
2016,1,24,0.2154,8.25
2016,2,24,0.3087,8.25
2016,3,24,0.3901,8.75
2016,4,24,0.3353,8.75
2017,1,24,0.3529,8.75
2017,2,24,0.3426,8.75
2017,3,24,0.3735,9.25
2017,4,24,0.2217,9.25
2018,1,24,0.2498,9.25
2018,2,24,0.2862,9.25
2018,3,24,0.3566,10.1
2018,4,24,0.3026,10.1
2019,1,24,0.1757,10.1
2019,2,24,0.2665,10.1
2019,3,24,0.4741,10.1
2019,4,24,0.3103,10.1
1979,1,25,0.535,2.9
1979,2,25,0.5606,2.9
1979,3,25,0.617,2.9
1979,4,25,0.4769,2.9
1980,1,25,0.4617,3.1
1980,2,25,0.488,3.1
1980,3,25,0.6149,3.1
1980,4,25,0.5717,3.1
1981,1,25,0.4877,3.35
1981,2,25,0.4882,3.35
1981,3,25,0.5617,3.35
1981,4,25,0.4974,3.35
1982,1,25,0.4576,3.35
1982,2,25,0.4765,3.35
1982,3,25,0.577,3.35
1982,4,25,0.461,3.35
1983,1,25,0.4793,3.35
1983,2,25,0.5147,3.35
1983,3,25,0.5802,3.35
1983,4,25,0.4782,3.35
1984,1,25,0.5224,3.35
1984,2,25,0.56,3.35
1984,3,25,0.6645,3.35
1984,4,25,0.5451,3.35
1985,1,25,0.4732,3.35
1985,2,25,0.5791,3.35
1985,3,25,0.6517,3.35
1985,4,25,0.5649,3.35
1986,1,25,0.5454,3.35
1986,2,25,0.5477,3.35
1986,3,25,0.6437,3.55
1986,4,25,0.5278,3.55
1987,1,25,0.4946,3.55
1987,2,25,0.5624,3.55
1987,3,25,0.6748,3.65
1987,4,25,0.5226,3.65
1988,1,25,0.5347,3.65
1988,2,25,0.5613,3.65
1988,3,25,0.6333,3.75
1988,4,25,0.5029,3.75
1989,1,25,0.5113,3.75
1989,2,25,0.5684,3.75
1989,3,25,0.575,3.75
1989,4,25,0.478,3.75
1990,1,25,0.449,3.75
1990,2,25,0.4804,3.8
1990,3,25,0.5696,3.8
1990,4,25,0.4317,3.8
1991,1,25,0.383,3.8
1991,2,25,0.4878,4.25
1991,3,25,0.517,4.25
1991,4,25,0.4497,4.25
1992,1,25,0.3875,4.25
1992,2,25,0.4141,4.25
1992,3,25,0.5367,4.25
1992,4,25,0.358,4.25
1993,1,25,0.3797,4.25
1993,2,25,0.3985,4.25
1993,3,25,0.5089,4.25
1993,4,25,0.4446,4.25
1994,1,25,0.4542,4.25
1994,2,25,0.4476,4.25
1994,3,25,0.5823,4.25
1994,4,25,0.4815,4.25
1995,1,25,0.4453,4.25
1995,2,25,0.476,4.25
1995,3,25,0.5859,4.25
1995,4,25,0.4516,4.25
1996,1,25,0.359,4.75
1996,2,25,0.4577,4.75
1996,3,25,0.5523,4.75
1996,4,25,0.4727,4.75
1997,1,25,0.4488,5.25
1997,2,25,0.5418,5.25
1997,3,25,0.5757,5.25
1997,4,25,0.5401,5.25
1998,1,25,0.5213,5.25
1998,2,25,0.5374,5.25
1998,3,25,0.5706,5.25
1998,4,25,0.4718,5.25
1999,1,25,0.4903,5.25
1999,2,25,0.5644,5.25
1999,3,25,0.6309,5.25
1999,4,25,0.4979,5.25
2000,1,25,0.4047,6
2000,2,25,0.4745,6
2000,3,25,0.534,6
2000,4,25,0.4793,6
2001,1,25,0.4156,6.75
2001,2,25,0.5025,6.75
2001,3,25,0.4924,6.75
2001,4,25,0.2982,6.75
2002,1,25,0.3802,6.75
2002,2,25,0.4552,6.75
2002,3,25,0.4812,6.75
2002,4,25,0.395,6.75
2003,1,25,0.3467,6.75
2003,2,25,0.3968,6.75
2003,3,25,0.482,6.75
2003,4,25,0.333,6.75
2004,1,25,0.382,6.75
2004,2,25,0.4103,6.75
2004,3,25,0.4921,6.75
2004,4,25,0.3694,6.75
2005,1,25,0.345,6.75
2005,2,25,0.3921,6.75
2005,3,25,0.5425,6.75
2005,4,25,0.3511,6.75
2006,1,25,0.3323,6.75
2006,2,25,0.4245,6.75
2006,3,25,0.4876,6.75
2006,4,25,0.3419,6.75
2007,1,25,0.2858,7.5
2007,2,25,0.3688,7.5
2007,3,25,0.4575,7.5
2007,4,25,0.4426,7.5
2008,1,25,0.365,8
2008,2,25,0.3605,8
2008,3,25,0.4173,8
2008,4,25,0.3605,8
2009,1,25,0.2977,8
2009,2,25,0.3667,8
2009,3,25,0.3627,8
2009,4,25,0.2833,8
2010,1,25,0.2327,8
2010,2,25,0.2678,8
2010,3,25,0.3552,8
2010,4,25,0.3233,8
2011,1,25,0.318,8
2011,2,25,0.3064,8
2011,3,25,0.4084,8
2011,4,25,0.2966,8
2012,1,25,0.2455,8
2012,2,25,0.331,8
2012,3,25,0.2868,8
2012,4,25,0.1995,8
2013,1,25,0.2538,8
2013,2,25,0.241,8
2013,3,25,0.3313,8
2013,4,25,0.2832,8
2014,1,25,0.2461,8
2014,2,25,0.305,8
2014,3,25,0.3949,8
2014,4,25,0.3514,8
2015,1,25,0.2504,9
2015,2,25,0.3239,9
2015,3,25,0.376,9
2015,4,25,0.2423,9
2016,1,25,0.2807,10
2016,2,25,0.3303,10
2016,3,25,0.4354,10
2016,4,25,0.3038,10
2017,1,25,0.317,11
2017,2,25,0.3051,11
2017,3,25,0.3654,11
2017,4,25,0.237,11
2018,1,25,0.2827,11
2018,2,25,0.295,11
2018,3,25,0.3547,11
2018,4,25,0.2952,11
2019,1,25,0.3446,12
2019,2,25,0.3058,12
2019,3,25,0.3871,12
2019,4,25,0.3461,12
1979,1,26,0.5127,2.9
1979,2,26,0.5497,2.9
1979,3,26,0.6051,2.9
1979,4,26,0.5066,2.9
1980,1,26,0.4721,3.1
1980,2,26,0.4686,3.1
1980,3,26,0.5332,3.1
1980,4,26,0.4644,3.1
1981,1,26,0.417,3.35
1981,2,26,0.4664,3.35
1981,3,26,0.49,3.35
1981,4,26,0.4038,3.35
1982,1,26,0.3604,3.35
1982,2,26,0.4298,3.35
1982,3,26,0.5031,3.35
1982,4,26,0.4108,3.35
1983,1,26,0.3957,3.35
1983,2,26,0.4385,3.35
1983,3,26,0.498,3.35
1983,4,26,0.4447,3.35
1984,1,26,0.3796,3.35
1984,2,26,0.462,3.35
1984,3,26,0.5488,3.35
1984,4,26,0.4567,3.35
1985,1,26,0.4236,3.35
1985,2,26,0.4633,3.35
1985,3,26,0.5434,3.35
1985,4,26,0.4821,3.35
1986,1,26,0.4406,3.35
1986,2,26,0.4713,3.35
1986,3,26,0.5341,3.35
1986,4,26,0.4593,3.35
1987,1,26,0.4773,3.35
1987,2,26,0.4789,3.35
1987,3,26,0.5718,3.35
1987,4,26,0.4679,3.35
1988,1,26,0.4582,3.35
1988,2,26,0.5291,3.35
1988,3,26,0.6068,3.35
1988,4,26,0.489,3.35
1989,1,26,0.4328,3.35
1989,2,26,0.5055,3.35
1989,3,26,0.6038,3.35
1989,4,26,0.5026,3.35
1990,1,26,0.4632,3.35
1990,2,26,0.4855,3.8
1990,3,26,0.5338,3.8
1990,4,26,0.4466,3.8
1991,1,26,0.3924,3.8
1991,2,26,0.4792,4.25
1991,3,26,0.5068,4.25
1991,4,26,0.4319,4.25
1992,1,26,0.3798,4.25
1992,2,26,0.4591,4.25
1992,3,26,0.5601,4.25
1992,4,26,0.4861,4.25
1993,1,26,0.4668,4.25
1993,2,26,0.5076,4.25
1993,3,26,0.5389,4.25
1993,4,26,0.443,4.25
1994,1,26,0.464,4.25
1994,2,26,0.5009,4.25
1994,3,26,0.5744,4.25
1994,4,26,0.5121,4.25
1995,1,26,0.4428,4.25
1995,2,26,0.5028,4.25
1995,3,26,0.5631,4.25
1995,4,26,0.5386,4.25
1996,1,26,0.5236,4.25
1996,2,26,0.5258,4.25
1996,3,26,0.5438,4.25
1996,4,26,0.5315,4.75
1997,1,26,0.5101,4.75
1997,2,26,0.5021,4.75
1997,3,26,0.6103,4.88
1997,4,26,0.5435,5.15
1998,1,26,0.5046,5.15
1998,2,26,0.5333,5.15
1998,3,26,0.5873,5.15
1998,4,26,0.5499,5.15
1999,1,26,0.5098,5.15
1999,2,26,0.553,5.15
1999,3,26,0.6165,5.15
1999,4,26,0.5444,5.15
2000,1,26,0.5371,5.15
2000,2,26,0.5804,5.15
2000,3,26,0.6044,5.15
2000,4,26,0.4979,5.15
2001,1,26,0.5045,5.15
2001,2,26,0.5523,5.15
2001,3,26,0.5093,5.15
2001,4,26,0.4471,5.15
2002,1,26,0.4411,5.15
2002,2,26,0.4334,5.15
2002,3,26,0.477,5.15
2002,4,26,0.437,5.15
2003,1,26,0.3865,5.15
2003,2,26,0.4462,5.15
2003,3,26,0.4852,5.15
2003,4,26,0.4263,5.15
2004,1,26,0.3613,5.15
2004,2,26,0.3884,5.15
2004,3,26,0.4727,5.15
2004,4,26,0.427,5.15
2005,1,26,0.3191,5.15
2005,2,26,0.4061,5.15
2005,3,26,0.476,5.15
2005,4,26,0.422,5.15
2006,1,26,0.4046,5.15
2006,2,26,0.4058,5.15
2006,3,26,0.3937,5.15
2006,4,26,0.3103,6.95
2007,1,26,0.3469,6.95
2007,2,26,0.3968,6.95
2007,3,26,0.4272,7.15
2007,4,26,0.3134,7.15
2008,1,26,0.2784,7.15
2008,2,26,0.3913,7.15
2008,3,26,0.3571,7.4
2008,4,26,0.299,7.4
2009,1,26,0.2893,7.4
2009,2,26,0.2827,7.4
2009,3,26,0.3188,7.4
2009,4,26,0.3318,7.4
2010,1,26,0.2819,7.4
2010,2,26,0.2821,7.4
2010,3,26,0.3052,7.4
2010,4,26,0.3385,7.4
2011,1,26,0.2657,7.4
2011,2,26,0.2715,7.4
2011,3,26,0.3308,7.4
2011,4,26,0.2896,7.4
2012,1,26,0.2891,7.4
2012,2,26,0.3297,7.4
2012,3,26,0.3343,7.4
2012,4,26,0.2872,7.4
2013,1,26,0.2656,7.4
2013,2,26,0.3085,7.4
2013,3,26,0.3182,7.4
2013,4,26,0.287,7.4
2014,1,26,0.2954,7.4
2014,2,26,0.3046,7.4
2014,3,26,0.3625,7.64
2014,4,26,0.3404,8.15
2015,1,26,0.3264,8.15
2015,2,26,0.3763,8.15
2015,3,26,0.4067,8.15
2015,4,26,0.3213,8.15
2016,1,26,0.3785,8.5
2016,2,26,0.3638,8.5
2016,3,26,0.4405,8.5
2016,4,26,0.3048,8.5
2017,1,26,0.3263,8.9
2017,2,26,0.38,8.9
2017,3,26,0.3831,8.9
2017,4,26,0.3124,8.9
2018,1,26,0.282,9.25
2018,2,26,0.361,9.25
2018,3,26,0.411,9.25
2018,4,26,0.3691,9.25
2019,1,26,0.3957,9.25
2019,2,26,0.4032,9.45
2019,3,26,0.4318,9.45
2019,4,26,0.328,9.45
1979,1,27,0.5827,2.9
1979,2,27,0.6042,2.9
1979,3,27,0.7047,2.9
1979,4,27,0.6238,2.9
1980,1,27,0.635,3.1
1980,2,27,0.6367,3.1
1980,3,27,0.688,3.1
1980,4,27,0.5915,3.1
1981,1,27,0.5314,3.35
1981,2,27,0.6583,3.35
1981,3,27,0.6843,3.35
1981,4,27,0.5739,3.35
1982,1,27,0.5238,3.35
1982,2,27,0.6262,3.35
1982,3,27,0.6728,3.35
1982,4,27,0.5375,3.35
1983,1,27,0.4465,3.35
1983,2,27,0.5522,3.35
1983,3,27,0.6521,3.35
1983,4,27,0.5353,3.35
1984,1,27,0.4973,3.35
1984,2,27,0.6065,3.35
1984,3,27,0.6909,3.35
1984,4,27,0.5882,3.35
1985,1,27,0.5414,3.35
1985,2,27,0.6281,3.35
1985,3,27,0.7008,3.35
1985,4,27,0.6093,3.35
1986,1,27,0.553,3.35
1986,2,27,0.6412,3.35
1986,3,27,0.6872,3.35
1986,4,27,0.5898,3.35
1987,1,27,0.6311,3.35
1987,2,27,0.6029,3.35
1987,3,27,0.7232,3.35
1987,4,27,0.6484,3.35
1988,1,27,0.5962,3.55
1988,2,27,0.7175,3.55
1988,3,27,0.7014,3.55
1988,4,27,0.5731,3.55
1989,1,27,0.5056,3.85
1989,2,27,0.6052,3.85
1989,3,27,0.6974,3.85
1989,4,27,0.6095,3.85
1990,1,27,0.5155,3.95
1990,2,27,0.5956,3.95
1990,3,27,0.7173,3.95
1990,4,27,0.6217,3.95
1991,1,27,0.5692,4.25
1991,2,27,0.6312,4.25
1991,3,27,0.7193,4.25
1991,4,27,0.5143,4.25
1992,1,27,0.5007,4.25
1992,2,27,0.6244,4.25
1992,3,27,0.7192,4.25
1992,4,27,0.5032,4.25
1993,1,27,0.5081,4.25
1993,2,27,0.6515,4.25
1993,3,27,0.7322,4.25
1993,4,27,0.6111,4.25
1994,1,27,0.5086,4.25
1994,2,27,0.6817,4.25
1994,3,27,0.7747,4.25
1994,4,27,0.6427,4.25
1995,1,27,0.6362,4.25
1995,2,27,0.6872,4.25
1995,3,27,0.7466,4.25
1995,4,27,0.6173,4.25
1996,1,27,0.6222,4.25
1996,2,27,0.6847,4.25
1996,3,27,0.7562,4.25
1996,4,27,0.5924,4.75
1997,1,27,0.5584,4.75
1997,2,27,0.6434,4.75
1997,3,27,0.7222,4.88
1997,4,27,0.5927,5.15
1998,1,27,0.5473,5.15
1998,2,27,0.6139,5.15
1998,3,27,0.7038,5.15
1998,4,27,0.5932,5.15
1999,1,27,0.5495,5.15
1999,2,27,0.5775,5.15
1999,3,27,0.7092,5.15
1999,4,27,0.6654,5.15
2000,1,27,0.6012,5.15
2000,2,27,0.5967,5.15
2000,3,27,0.7025,5.15
2000,4,27,0.6311,5.15
2001,1,27,0.5552,5.15
2001,2,27,0.5731,5.15
2001,3,27,0.6972,5.15
2001,4,27,0.5635,5.15
2002,1,27,0.5558,5.15
2002,2,27,0.5653,5.15
2002,3,27,0.6405,5.15
2002,4,27,0.5745,5.15
2003,1,27,0.484,5.15
2003,2,27,0.541,5.15
2003,3,27,0.5807,5.15
2003,4,27,0.4661,5.15
2004,1,27,0.4769,5.15
2004,2,27,0.5298,5.15
2004,3,27,0.598,5.15
2004,4,27,0.5207,5.15
2005,1,27,0.5116,5.15
2005,2,27,0.544,5.15
2005,3,27,0.5932,5.81
2005,4,27,0.4825,6.15
2006,1,27,0.4512,6.15
2006,2,27,0.5414,6.15
2006,3,27,0.5823,6.15
2006,4,27,0.4733,6.15
2007,1,27,0.4734,6.15
2007,2,27,0.5162,6.15
2007,3,27,0.5941,6.15
2007,4,27,0.4435,6.15
2008,1,27,0.482,6.15
2008,2,27,0.5232,6.15
2008,3,27,0.4875,6.45
2008,4,27,0.4188,6.55
2009,1,27,0.3596,6.55
2009,2,27,0.4789,6.55
2009,3,27,0.465,7.07
2009,4,27,0.4243,7.25
2010,1,27,0.4215,7.25
